RANK	SYL	COUNT	P(Syl)     	Sum(P(Syl))
3915	zm2:	2	0.0000019789	0.9901775502
3916	zjo:ns	2	0.0000019789	0.9901795291
3917	zja:	2	0.0000019789	0.9901815080
3918	zil	2	0.0000019789	0.9901834870
3919	zi:s	2	0.0000019789	0.9901854659
3920	zi:n	2	0.0000019789	0.9901874448
3921	ze:k	2	0.0000019789	0.9901894238
3922	zant	2	0.0000019789	0.9901914027
3923	zalt	2	0.0000019789	0.9901933816
3924	zaIl	2	0.0000019789	0.9901953606
3925	za:xs	2	0.0000019789	0.9901973395
3926	za:lt	2	0.0000019789	0.9901993185
3927	zUnst	2	0.0000019789	0.9902012974
3928	zU6	2	0.0000019789	0.9902032763
3929	zOs	2	0.0000019789	0.9902052553
3930	zOY	2	0.0000019789	0.9902072342
3931	zO	2	0.0000019789	0.9902092131
3932	zIz	2	0.0000019789	0.9902111921
3933	zInd	2	0.0000019789	0.9902131710
3934	zIlk	2	0.0000019789	0.9902151499
3935	zICst	2	0.0000019789	0.9902171289
3936	zEmt	2	0.0000019789	0.9902191078
3937	zEkt	2	0.0000019789	0.9902210868
3938	z@nt	2	0.0000019789	0.9902230657
3939	z@ns	2	0.0000019789	0.9902250446
3940	y:p	2	0.0000019789	0.9902270236
3941	y:6s	2	0.0000019789	0.9902290025
3942	y	2	0.0000019789	0.9902309814
3943	xtnt	2	0.0000019789	0.9902329604
3944	xtn	2	0.0000019789	0.9902349393
3945	xQaI	2	0.0000019789	0.9902369182
3946	x@s	2	0.0000019789	0.9902388972
3947	x@N	2	0.0000019789	0.9902408761
3948	vvas	2	0.0000019789	0.9902428551
3949	vaxt	2	0.0000019789	0.9902448340
3950	vat	2	0.0000019789	0.9902468129
3951	vantss	2	0.0000019789	0.9902487919
3952	vansst	2	0.0000019789	0.9902507708
3953	vansC	2	0.0000019789	0.9902527497
3954	vaIm	2	0.0000019789	0.9902547287
3955	vaId	2	0.0000019789	0.9902567076
3956	va:nts	2	0.0000019789	0.9902586865
3957	va:m	2	0.0000019789	0.9902606655
3958	vY6s	2	0.0000019789	0.9902626444
3959	vU6St	2	0.0000019789	0.9902646233
3960	vOt	2	0.0000019789	0.9902666023
3961	vOm	2	0.0000019789	0.9902685812
3962	vOlfs	2	0.0000019789	0.9902705602
3963	vIm	2	0.0000019789	0.9902725391
3964	vINk	2	0.0000019789	0.9902745180
3965	vICs	2	0.0000019789	0.9902764970
3966	vI6k	2	0.0000019789	0.9902784759
3967	vEts	2	0.0000019789	0.9902804548
3968	vEst	2	0.0000019789	0.9902824338
3969	vE:6t	2	0.0000019789	0.9902844127
3970	vE:6st	2	0.0000019789	0.9902863916
3971	v@l	2	0.0000019789	0.9902883706
3972	v6s	2	0.0000019789	0.9902903495
3973	u:n	2	0.0000019789	0.9902923285
3974	tu:m	2	0.0000019789	0.9902943074
3975	tu:6n	2	0.0000019789	0.9902962863
3976	tsy:g	2	0.0000019789	0.9902982653
3977	tsvansst	2	0.0000019789	0.9903002442
3978	tsvaIk	2	0.0000019789	0.9903022231
3979	tsva	2	0.0000019789	0.9903042021
3980	tsvIN	2	0.0000019789	0.9903061810
3981	tsv9f	2	0.0000019789	0.9903081599
3982	tsuz	2	0.0000019789	0.9903101389
3983	tsu:ks	2	0.0000019789	0.9903121178
3984	tsta:xs	2	0.0000019789	0.9903140968
3985	tska	2	0.0000019789	0.9903160757
3986	tsio	2	0.0000019789	0.9903180546
3987	tsaIkst	2	0.0000019789	0.9903200336
3988	tsa	2	0.0000019789	0.9903220125
3989	tsYC	2	0.0000019789	0.9903239914
3990	tsUN	2	0.0000019789	0.9903259704
3991	tsEC	2	0.0000019789	0.9903279493
3992	ts@t	2	0.0000019789	0.9903299282
3993	tro:st	2	0.0000019789	0.9903319072
3994	tri:m	2	0.0000019789	0.9903338861
3995	tre:t	2	0.0000019789	0.9903358651
3996	traUn	2	0.0000019789	0.9903378440
3997	traUms	2	0.0000019789	0.9903398229
3998	traIz	2	0.0000019789	0.9903418019
3999	traIn	2	0.0000019789	0.9903437808
4000	tra:xs	2	0.0000019789	0.9903457597
4001	tra:t	2	0.0000019789	0.9903477387
4002	tra:ls	2	0.0000019789	0.9903497176
4003	tra:f	2	0.0000019789	0.9903516965
4004	trUk	2	0.0000019789	0.9903536755
4005	trIp	2	0.0000019789	0.9903556544
4006	trEnt	2	0.0000019789	0.9903576334
4007	trECt	2	0.0000019789	0.9903596123
4008	trE	2	0.0000019789	0.9903615912
4009	tr@n	2	0.0000019789	0.9903635702
4010	tr2:s	2	0.0000019789	0.9903655491
4011	tr2:	2	0.0000019789	0.9903675280
4012	tr	2	0.0000019789	0.9903695070
4013	to:r	2	0.0000019789	0.9903714859
4014	tnts	2	0.0000019789	0.9903734648
4015	ti:l	2	0.0000019789	0.9903754438
4016	tap	2	0.0000019789	0.9903774227
4017	taUk	2	0.0000019789	0.9903794016
4018	taUSt	2	0.0000019789	0.9903813806
4019	taUS	2	0.0000019789	0.9903833595
4020	taIls	2	0.0000019789	0.9903853385
4021	taIC	2	0.0000019789	0.9903873174
4022	tStEl	2	0.0000019789	0.9903892963
4023	tSan	2	0.0000019789	0.9903912753
4024	tSaId	2	0.0000019789	0.9903932542
4025	tSEm	2	0.0000019789	0.9903952331
4026	tSEkst	2	0.0000019789	0.9903972121
4027	tQ9st	2	0.0000019789	0.9903991910
4028	tOp	2	0.0000019789	0.9904011699
4029	tOS	2	0.0000019789	0.9904031489
4030	tONs	2	0.0000019789	0.9904051278
4031	tO	2	0.0000019789	0.9904071068
4032	tIpt	2	0.0000019789	0.9904090857
4033	tIft	2	0.0000019789	0.9904110646
4034	tEsts	2	0.0000019789	0.9904130436
4035	tEnts	2	0.0000019789	0.9904150225
4036	tEkt	2	0.0000019789	0.9904170014
4037	tD@	2	0.0000019789	0.9904189804
4038	t@lt	2	0.0000019789	0.9904209593
4039	sy:	2	0.0000019789	0.9904229382
4040	svo:	2	0.0000019789	0.9904249172
4041	su:f	2	0.0000019789	0.9904268961
4042	sno:	2	0.0000019789	0.9904288751
4043	snYt	2	0.0000019789	0.9904308540
4044	smIf	2	0.0000019789	0.9904328329
4045	slo	2	0.0000019789	0.9904348119
4046	skvOS	2	0.0000019789	0.9904367908
4047	skOn	2	0.0000019789	0.9904387697
4048	skEn	2	0.0000019789	0.9904407487
4049	sjE:	2	0.0000019789	0.9904427276
4050	si:ns	2	0.0000019789	0.9904447065
4051	si:n	2	0.0000019789	0.9904466855
4052	si:l	2	0.0000019789	0.9904486644
4053	si:g	2	0.0000019789	0.9904506434
4054	sants	2	0.0000019789	0.9904526223
4055	sans	2	0.0000019789	0.9904546012
4056	saIks	2	0.0000019789	0.9904565802
4057	saIC	2	0.0000019789	0.9904585591
4058	sa:h	2	0.0000019789	0.9904605380
4059	sUNs	2	0.0000019789	0.9904625170
4060	sQaUf	2	0.0000019789	0.9904644959
4061	sQUn	2	0.0000019789	0.9904664748
4062	sIkst	2	0.0000019789	0.9904684538
4063	sIj	2	0.0000019789	0.9904704327
4064	sEts	2	0.0000019789	0.9904724117
4065	sEps	2	0.0000019789	0.9904743906
4066	sEnt	2	0.0000019789	0.9904763695
4067	s@N	2	0.0000019789	0.9904783485
4068	s96f	2	0.0000019789	0.9904803274
4069	s6t	2	0.0000019789	0.9904823063
4070	ru:t	2	0.0000019789	0.9904842853
4071	ru:m	2	0.0000019789	0.9904862642
4072	ro:s	2	0.0000019789	0.9904882431
4073	ro:m	2	0.0000019789	0.9904902221
4074	ris	2	0.0000019789	0.9904922010
4075	ri:f	2	0.0000019789	0.9904941799
4076	ri:6	2	0.0000019789	0.9904961589
4077	res	2	0.0000019789	0.9904981378
4078	rap	2	0.0000019789	0.9905001168
4079	raS	2	0.0000019789	0.9905020957
4080	ra:n	2	0.0000019789	0.9905040746
4081	rYkt	2	0.0000019789	0.9905060536
4082	rUtSt	2	0.0000019789	0.9905080325
4083	rUNk	2	0.0000019789	0.9905100114
4084	rOt	2	0.0000019789	0.9905119904
4085	rOp	2	0.0000019789	0.9905139693
4086	rIst	2	0.0000019789	0.9905159482
4087	rIh	2	0.0000019789	0.9905179272
4088	rICts	2	0.0000019789	0.9905199061
4089	rEts	2	0.0000019789	0.9905218851
4090	rEnt	2	0.0000019789	0.9905238640
4091	rEN	2	0.0000019789	0.9905258429
4092	r	2	0.0000019789	0.9905278219
4093	ps@n	2	0.0000019789	0.9905298008
4094	pri:f	2	0.0000019789	0.9905317797
4095	pres	2	0.0000019789	0.9905337587
4096	prOp	2	0.0000019789	0.9905357376
4097	prO	2	0.0000019789	0.9905377165
4098	prINt	2	0.0000019789	0.9905396955
4099	prE:	2	0.0000019789	0.9905416744
4100	po6t	2	0.0000019789	0.9905436534
4101	plak	2	0.0000019789	0.9905456323
4102	plaUf	2	0.0000019789	0.9905476112
4103	plaU	2	0.0000019789	0.9905495902
4104	pla:r	2	0.0000019789	0.9905515691
4105	plEs	2	0.0000019789	0.9905535480
4106	plEm	2	0.0000019789	0.9905555270
4107	pl9ts	2	0.0000019789	0.9905575059
4108	pj@ns	2	0.0000019789	0.9905594848
4109	pi:tS	2	0.0000019789	0.9905614638
4110	pi:6	2	0.0000019789	0.9905634427
4111	pfINst	2	0.0000019789	0.9905654217
4112	pfEn	2	0.0000019789	0.9905674006
4113	pasp	2	0.0000019789	0.9905693795
4114	parks	2	0.0000019789	0.9905713585
4115	parS	2	0.0000019789	0.9905733374
4116	pa:l	2	0.0000019789	0.9905753163
4117	pYNk	2	0.0000019789	0.9905772953
4118	pUts	2	0.0000019789	0.9905792742
4119	pUm	2	0.0000019789	0.9905812531
4120	pUf	2	0.0000019789	0.9905832321
4121	pOYn	2	0.0000019789	0.9905852110
4122	pE6s	2	0.0000019789	0.9905871900
4123	p@lt	2	0.0000019789	0.9905891689
4124	p96ls	2	0.0000019789	0.9905911478
4125	p6t	2	0.0000019789	0.9905931268
4126	p2	2	0.0000019789	0.9905951057
4127	o:n	2	0.0000019789	0.9905970846
4128	o:f	2	0.0000019789	0.9905990636
4129	ny:kt	2	0.0000019789	0.9906010425
4130	nu:f	2	0.0000019789	0.9906030214
4131	ntsvIS	2	0.0000019789	0.9906050004
4132	ntsI	2	0.0000019789	0.9906069793
4133	ntEl	2	0.0000019789	0.9906089582
4134	nsvIS	2	0.0000019789	0.9906109372
4135	ns@l	2	0.0000019789	0.9906129161
4136	nraUf	2	0.0000019789	0.9906148951
4137	nju	2	0.0000019789	0.9906168740
4138	nis	2	0.0000019789	0.9906188529
4139	nfE6	2	0.0000019789	0.9906208319
4140	ne:N	2	0.0000019789	0.9906228108
4141	nde:m	2	0.0000019789	0.9906247897
4142	nb@	2	0.0000019789	0.9906267687
4143	narf	2	0.0000019789	0.9906287476
4144	nah	2	0.0000019789	0.9906307265
4145	naUz	2	0.0000019789	0.9906327055
4146	na:n	2	0.0000019789	0.9906346844
4147	na6tst	2	0.0000019789	0.9906366634
4148	nStra:	2	0.0000019789	0.9906386423
4149	nSraI	2	0.0000019789	0.9906406212
4150	nQartst	2	0.0000019789	0.9906426002
4151	nQUn	2	0.0000019789	0.9906445791
4152	nOltS	2	0.0000019789	0.9906465580
4153	nOk	2	0.0000019789	0.9906485370
4154	nO6n	2	0.0000019789	0.9906505159
4155	nO6m	2	0.0000019789	0.9906524948
4156	nN@	2	0.0000019789	0.9906544738
4157	nIh	2	0.0000019789	0.9906564527
4158	nI6	2	0.0000019789	0.9906584317
4159	nEksts	2	0.0000019789	0.9906604106
4160	nE6ft	2	0.0000019789	0.9906623895
4161	n6m	2	0.0000019789	0.9906643685
4162	my	2	0.0000019789	0.9906663474
4163	mo:nt	2	0.0000019789	0.9906683263
4164	mi:s	2	0.0000019789	0.9906703053
4165	ma~:s	2	0.0000019789	0.9906722842
4166	mast	2	0.0000019789	0.9906742631
4167	map	2	0.0000019789	0.9906762421
4168	mans	2	0.0000019789	0.9906782210
4169	maIlz	2	0.0000019789	0.9906802000
4170	maIl	2	0.0000019789	0.9906821789
4171	mQEnt	2	0.0000019789	0.9906841578
4172	mQE6	2	0.0000019789	0.9906861368
4173	mQE	2	0.0000019789	0.9906881157
4174	mOx	2	0.0000019789	0.9906900946
4175	mOt	2	0.0000019789	0.9906920736
4176	mOs	2	0.0000019789	0.9906940525
4177	mItv	2	0.0000019789	0.9906960314
4178	mIts	2	0.0000019789	0.9906980104
4179	mIst	2	0.0000019789	0.9906999893
4180	mIlts	2	0.0000019789	0.9907019682
4181	mIb	2	0.0000019789	0.9907039472
4182	mISt	2	0.0000019789	0.9907059261
4183	mEns	2	0.0000019789	0.9907079051
4184	mEnd	2	0.0000019789	0.9907098840
4185	mEm	2	0.0000019789	0.9907118629
4186	mElt	2	0.0000019789	0.9907138419
4187	mE:6	2	0.0000019789	0.9907158208
4188	m@lt	2	0.0000019789	0.9907177997
4189	m96	2	0.0000019789	0.9907197787
4190	m9	2	0.0000019789	0.9907217576
4191	lu:f	2	0.0000019789	0.9907237365
4192	lo:t	2	0.0000019789	0.9907257155
4193	lnt	2	0.0000019789	0.9907276944
4194	lis	2	0.0000019789	0.9907296734
4195	li:m	2	0.0000019789	0.9907316523
4196	le:6t	2	0.0000019789	0.9907336312
4197	lanh	2	0.0000019789	0.9907356102
4198	lanS	2	0.0000019789	0.9907375891
4199	lam	2	0.0000019789	0.9907395680
4200	laUpt	2	0.0000019789	0.9907415470
4201	laNk	2	0.0000019789	0.9907435259
4202	laIns	2	0.0000019789	0.9907455048
4203	la:n	2	0.0000019789	0.9907474838
4204	la:m	2	0.0000019789	0.9907494627
4205	lONs	2	0.0000019789	0.9907514417
4206	lInks	2	0.0000019789	0.9907534206
4207	lINk	2	0.0000019789	0.9907553995
4208	lENs	2	0.0000019789	0.9907573785
4209	lEC	2	0.0000019789	0.9907593574
4210	lE6m	2	0.0000019789	0.9907613363
4211	lC	2	0.0000019789	0.9907633153
4212	l@Unt	2	0.0000019789	0.9907652942
4213	l9S	2	0.0000019789	0.9907672731
4214	l9C	2	0.0000019789	0.9907692521
4215	ky:6	2	0.0000019789	0.9907712310
4216	kvIn	2	0.0000019789	0.9907732100
4217	kvE	2	0.0000019789	0.9907751889
4218	ku:f	2	0.0000019789	0.9907771678
4219	ku6	2	0.0000019789	0.9907791468
4220	kspI6	2	0.0000019789	0.9907811257
4221	ks	2	0.0000019789	0.9907831046
4222	kri:ks	2	0.0000019789	0.9907850836
4223	krax	2	0.0000019789	0.9907870625
4224	kras	2	0.0000019789	0.9907890414
4225	kraU	2	0.0000019789	0.9907910204
4226	krOYtst	2	0.0000019789	0.9907929993
4227	krOY	2	0.0000019789	0.9907949783
4228	krEm	2	0.0000019789	0.9907969572
4229	kr9pk	2	0.0000019789	0.9907989361
4230	kr2:	2	0.0000019789	0.9908009151
4231	ko:t	2	0.0000019789	0.9908028940
4232	ko:p	2	0.0000019789	0.9908048729
4233	knOx	2	0.0000019789	0.9908068519
4234	knECt	2	0.0000019789	0.9908088308
4235	kn6	2	0.0000019789	0.9908108097
4236	kmE:	2	0.0000019789	0.9908127887
4237	kly:p	2	0.0000019789	0.9908147676
4238	kli:n	2	0.0000019789	0.9908167465
4239	klar	2	0.0000019789	0.9908187255
4240	klam	2	0.0000019789	0.9908207044
4241	klUs	2	0.0000019789	0.9908226834
4242	klUps	2	0.0000019789	0.9908246623
4243	klIns	2	0.0000019789	0.9908266412
4244	klIkst	2	0.0000019789	0.9908286202
4245	klIh	2	0.0000019789	0.9908305991
4246	klEnts	2	0.0000019789	0.9908325780
4247	kl2:p	2	0.0000019789	0.9908345570
4248	ki:6	2	0.0000019789	0.9908365359
4249	ke:r	2	0.0000019789	0.9908385148
4250	ke:l	2	0.0000019789	0.9908404938
4251	ke	2	0.0000019789	0.9908424727
4252	kants	2	0.0000019789	0.9908444517
4253	kanh	2	0.0000019789	0.9908464306
4254	kamf	2	0.0000019789	0.9908484095
4255	kYf	2	0.0000019789	0.9908503885
4256	kUt	2	0.0000019789	0.9908523674
4257	kUnt	2	0.0000019789	0.9908543463
4258	kStat	2	0.0000019789	0.9908563253
4259	kSa	2	0.0000019789	0.9908583042
4260	kQan	2	0.0000019789	0.9908602831
4261	kQaUs	2	0.0000019789	0.9908622621
4262	kOYf	2	0.0000019789	0.9908642410
4263	kIp	2	0.0000019789	0.9908662200
4264	kI6S	2	0.0000019789	0.9908681989
4265	kEt	2	0.0000019789	0.9908701778
4266	kEmft	2	0.0000019789	0.9908721568
4267	kE6t	2	0.0000019789	0.9908741357
4268	kE6s	2	0.0000019789	0.9908761146
4269	k@t	2	0.0000019789	0.9908780936
4270	k@s	2	0.0000019789	0.9908800725
4271	k9pf	2	0.0000019789	0.9908820514
4272	k9lS	2	0.0000019789	0.9908840304
4273	ju:l	2	0.0000019789	0.9908860093
4274	jtho	2	0.0000019789	0.9908879883
4275	jo:s	2	0.0000019789	0.9908899672
4276	ja:kt	2	0.0000019789	0.9908919461
4277	ja:k	2	0.0000019789	0.9908939251
4278	jY6	2	0.0000019789	0.9908959040
4279	jU	2	0.0000019789	0.9908978829
4280	jEtS	2	0.0000019789	0.9908998619
4281	jEst	2	0.0000019789	0.9909018408
4282	jEkts	2	0.0000019789	0.9909038197
4283	j@ms	2	0.0000019789	0.9909057987
4284	is	2	0.0000019789	0.9909077776
4285	i:z	2	0.0000019789	0.9909097566
4286	hnE6	2	0.0000019789	0.9909117355
4287	he:6t	2	0.0000019789	0.9909137144
4288	hah	2	0.0000019789	0.9909156934
4289	haIlC	2	0.0000019789	0.9909176723
4290	ha:r	2	0.0000019789	0.9909196512
4291	hYnt	2	0.0000019789	0.9909216302
4292	hUs	2	0.0000019789	0.9909236091
4293	hUnts	2	0.0000019789	0.9909255880
4294	hO6	2	0.0000019789	0.9909275670
4295	hIz	2	0.0000019789	0.9909295459
4296	hIt	2	0.0000019789	0.9909315248
4297	hInf	2	0.0000019789	0.9909335038
4298	hI6n	2	0.0000019789	0.9909354827
4299	hI6	2	0.0000019789	0.9909374617
4300	hEj	2	0.0000019789	0.9909394406
4301	h2:st	2	0.0000019789	0.9909414195
4302	h2:6st	2	0.0000019789	0.9909433985
4303	graUs	2	0.0000019789	0.9909453774
4304	graU	2	0.0000019789	0.9909473563
4305	graIm	2	0.0000019789	0.9909493353
4306	gra:s	2	0.0000019789	0.9909513142
4307	grUN	2	0.0000019789	0.9909532931
4308	grEm	2	0.0000019789	0.9909552721
4309	gr	2	0.0000019789	0.9909572510
4310	gos	2	0.0000019789	0.9909592300
4311	gnUN	2	0.0000019789	0.9909612089
4312	gmaInt	2	0.0000019789	0.9909631878
4313	gly	2	0.0000019789	0.9909651668
4314	gli:t	2	0.0000019789	0.9909671457
4315	glaIt	2	0.0000019789	0.9909691246
4316	gla:tSt	2	0.0000019789	0.9909711036
4317	glOt	2	0.0000019789	0.9909730825
4318	glOk	2	0.0000019789	0.9909750614
4319	glC	2	0.0000019789	0.9909770404
4320	gl@	2	0.0000019789	0.9909790193
4321	gkri:kt	2	0.0000019789	0.9909809983
4322	gknalt	2	0.0000019789	0.9909829772
4323	gklapt	2	0.0000019789	0.9909849561
4324	gklE:6	2	0.0000019789	0.9909869351
4325	gkUkt	2	0.0000019789	0.9909889140
4326	gjo	2	0.0000019789	0.9909908929
4327	gj2:	2	0.0000019789	0.9909928719
4328	ggN	2	0.0000019789	0.9909948508
4329	gg@n	2	0.0000019789	0.9909968297
4330	gbu:xt	2	0.0000019789	0.9909988087
4331	gbraUxt	2	0.0000019789	0.9910007876
4332	gats	2	0.0000019789	0.9910027666
4333	gat	2	0.0000019789	0.9910047455
4334	gaUs	2	0.0000019789	0.9910067244
4335	gaU	2	0.0000019789	0.9910087034
4336	gYC	2	0.0000019789	0.9910106823
4337	gUsp	2	0.0000019789	0.9910126612
4338	gSvIn	2	0.0000019789	0.9910146402
4339	gStO6	2	0.0000019789	0.9910166191
4340	gSpi:lt	2	0.0000019789	0.9910185980
4341	gSla:N	2	0.0000019789	0.9910205770
4342	gSe:n	2	0.0000019789	0.9910225559
4343	gOn	2	0.0000019789	0.9910245349
4344	gOm	2	0.0000019789	0.9910265138
4345	gOlf	2	0.0000019789	0.9910284927
4346	gOY	2	0.0000019789	0.9910304717
4347	gNtC	2	0.0000019789	0.9910324506
4348	gEnts	2	0.0000019789	0.9910344295
4349	g@r	2	0.0000019789	0.9910364085
4350	g@lQ	2	0.0000019789	0.9910383874
4351	g@Sp	2	0.0000019789	0.9910403663
4352	g9nt	2	0.0000019789	0.9910423453
4353	g6m	2	0.0000019789	0.9910443242
4354	g2:	2	0.0000019789	0.9910463031
4355	fru:	2	0.0000019789	0.9910482821
4356	frans	2	0.0000019789	0.9910502610
4357	frak	2	0.0000019789	0.9910522400
4358	fraUn	2	0.0000019789	0.9910542189
4359	fraIs	2	0.0000019789	0.9910561978
4360	frEs	2	0.0000019789	0.9910581768
4361	frEC	2	0.0000019789	0.9910601557
4362	fns	2	0.0000019789	0.9910621346
4363	fly:k	2	0.0000019789	0.9910641136
4364	flu:ks	2	0.0000019789	0.9910660925
4365	fli:gt	2	0.0000019789	0.9910680714
4366	flYC	2	0.0000019789	0.9910700504
4367	flU	2	0.0000019789	0.9910720293
4368	flIs	2	0.0000019789	0.9910740083
4369	flIp	2	0.0000019789	0.9910759872
4370	flES	2	0.0000019789	0.9910779661
4371	fi:r	2	0.0000019789	0.9910799451
4372	fi:n	2	0.0000019789	0.9910819240
4373	fi:lt	2	0.0000019789	0.9910839029
4374	fe:t	2	0.0000019789	0.9910858819
4375	fe:6t	2	0.0000019789	0.9910878608
4376	fats	2	0.0000019789	0.9910898397
4377	faIf	2	0.0000019789	0.9910918187
4378	fYt	2	0.0000019789	0.9910937976
4379	fYk	2	0.0000019789	0.9910957766
4380	fUNs	2	0.0000019789	0.9910977555
4381	fOls	2	0.0000019789	0.9910997344
4382	fOlkt	2	0.0000019789	0.9911017134
4383	fOlg	2	0.0000019789	0.9911036923
4384	fN	2	0.0000019789	0.9911056712
4385	fInt	2	0.0000019789	0.9911076502
4386	fI6tsC	2	0.0000019789	0.9911096291
4387	fEsp	2	0.0000019789	0.9911116080
4388	fEf	2	0.0000019789	0.9911135870
4389	f@lt	2	0.0000019789	0.9911155659
4390	f@d	2	0.0000019789	0.9911175449
4391	f96st	2	0.0000019789	0.9911195238
4392	f96	2	0.0000019789	0.9911215027
4393	f6t	2	0.0000019789	0.9911234817
4394	f6s	2	0.0000019789	0.9911254606
4395	e:k	2	0.0000019789	0.9911274395
4396	e:g	2	0.0000019789	0.9911294185
4397	e:6t	2	0.0000019789	0.9911313974
4398	e:6C	2	0.0000019789	0.9911333763
4399	e6	2	0.0000019789	0.9911353553
4400	dzn	2	0.0000019789	0.9911373342
4401	dva	2	0.0000019789	0.9911393132
4402	du:S	2	0.0000019789	0.9911412921
4403	dru:n	2	0.0000019789	0.9911432710
4404	draIts	2	0.0000019789	0.9911452500
4405	draIsC	2	0.0000019789	0.9911472289
4406	dra	2	0.0000019789	0.9911492078
4407	drIm	2	0.0000019789	0.9911511868
4408	drINnt	2	0.0000019789	0.9911531657
4409	dnt	2	0.0000019789	0.9911551446
4410	dlUNs	2	0.0000019789	0.9911571236
4411	di:kt	2	0.0000019789	0.9911591025
4412	dark	2	0.0000019789	0.9911610814
4413	darfs	2	0.0000019789	0.9911630604
4414	da:ts	2	0.0000019789	0.9911650393
4415	da:s	2	0.0000019789	0.9911670183
4416	da:h	2	0.0000019789	0.9911689972
4417	da:f	2	0.0000019789	0.9911709761
4418	dZo:	2	0.0000019789	0.9911729551
4419	dZi:	2	0.0000019789	0.9911749340
4420	dZOn	2	0.0000019789	0.9911769129
4421	dZE	2	0.0000019789	0.9911788919
4422	dZ@	2	0.0000019789	0.9911808708
4423	dYms	2	0.0000019789	0.9911828497
4424	dY	2	0.0000019789	0.9911848287
4425	dUkt	2	0.0000019789	0.9911868076
4426	dU6ft	2	0.0000019789	0.9911887866
4427	dOm	2	0.0000019789	0.9911907655
4428	dIn	2	0.0000019789	0.9911927444
4429	dENkt	2	0.0000019789	0.9911947234
4430	dE6m	2	0.0000019789	0.9911967023
4431	d@nt	2	0.0000019789	0.9911986812
4432	d6m	2	0.0000019789	0.9912006602
4433	d6h	2	0.0000019789	0.9912026391
4434	d6d	2	0.0000019789	0.9912046180
4435	d2:	2	0.0000019789	0.9912065970
4436	bzOf	2	0.0000019789	0.9912085759
4437	bu:xs	2	0.0000019789	0.9912105549
4438	bu:s	2	0.0000019789	0.9912125338
4439	bu:h	2	0.0000019789	0.9912145127
4440	bsC@n	2	0.0000019789	0.9912164917
4441	brO	2	0.0000019789	0.9912184706
4442	brItS	2	0.0000019789	0.9912204495
4443	brIl	2	0.0000019789	0.9912224285
4444	brIf	2	0.0000019789	0.9912244074
4445	br@	2	0.0000019789	0.9912263863
4446	bo:l	2	0.0000019789	0.9912283653
4447	bo:6s	2	0.0000019789	0.9912303442
4448	bo:6	2	0.0000019789	0.9912323232
4449	bnts	2	0.0000019789	0.9912343021
4450	bns	2	0.0000019789	0.9912362810
4451	bmUt	2	0.0000019789	0.9912382600
4452	bmUnt	2	0.0000019789	0.9912402389
4453	bly:t	2	0.0000019789	0.9912422178
4454	blu:z	2	0.0000019789	0.9912441968
4455	bls	2	0.0000019789	0.9912461757
4456	blo:	2	0.0000019789	0.9912481546
4457	ble:k	2	0.0000019789	0.9912501336
4458	ble:Ct	2	0.0000019789	0.9912521125
4459	blaUn	2	0.0000019789	0.9912540915
4460	blIC	2	0.0000019789	0.9912560704
4461	blEns	2	0.0000019789	0.9912580493
4462	bl@s	2	0.0000019789	0.9912600283
4463	bis	2	0.0000019789	0.9912620072
4464	bdaNk	2	0.0000019789	0.9912639861
4465	bU	2	0.0000019789	0.9912659651
4466	bSte:n	2	0.0000019789	0.9912679440
4467	bStImt	2	0.0000019789	0.9912699229
4468	bOs	2	0.0000019789	0.9912719019
4469	bOks	2	0.0000019789	0.9912738808
4470	bON	2	0.0000019789	0.9912758597
4471	bO6t	2	0.0000019789	0.9912778387
4472	bO	2	0.0000019789	0.9912798176
4473	bId	2	0.0000019789	0.9912817966
4474	bICt	2	0.0000019789	0.9912837755
4475	bI6k	2	0.0000019789	0.9912857544
4476	bES	2	0.0000019789	0.9912877334
4477	bE:nt	2	0.0000019789	0.9912897123
4478	bE:n	2	0.0000019789	0.9912916912
4479	bE	2	0.0000019789	0.9912936702
4480	b@z	2	0.0000019789	0.9912956491
4481	b@r	2	0.0000019789	0.9912976280
4482	b@ls	2	0.0000019789	0.9912996070
4483	b@Sp	2	0.0000019789	0.9913015859
4484	b@S	2	0.0000019789	0.9913035649
4485	b9ts	2	0.0000019789	0.9913055438
4486	b96ts	2	0.0000019789	0.9913075227
4487	b2:m	2	0.0000019789	0.9913095017
4488	b2:6	2	0.0000019789	0.9913114806
4489	ars	2	0.0000019789	0.9913134595
4490	apts	2	0.0000019789	0.9913154385
4491	apr	2	0.0000019789	0.9913174174
4492	anS	2	0.0000019789	0.9913193963
4493	aUt	2	0.0000019789	0.9913213753
4494	a:mmt	2	0.0000019789	0.9913233542
4495	Zo:6	2	0.0000019789	0.9913253332
4496	Zo:	2	0.0000019789	0.9913273121
4497	Zi:r	2	0.0000019789	0.9913292910
4498	Zi:6t	2	0.0000019789	0.9913312700
4499	Zi:6	2	0.0000019789	0.9913332489
4500	Zen	2	0.0000019789	0.9913352278
4501	Ze:6	2	0.0000019789	0.9913372068
4502	Za:	2	0.0000019789	0.9913391857
4503	Ulf	2	0.0000019789	0.9913411646
