ipa_trigram,frequency
r_ɐ_au,5
r_au_ʊ,5
r_au_ʃ,5
r_au_l,5
r_au_k,5
r_ai_ai,5
r_a_au,5
r_a__p:_,5
r__p:__z,5
p_ʏ_ɐ,5
p_yː_h,5
p_yː_b,5
p_x_aː,5
p_v_iː,5
p_ʊ_ʃ,5
p_uː_s,5
p_ʃ_ɪ,5
p_ʃ_ə,5
p_r_œ,5
p_oː_v,5
p_n_ɛ,5
p_n_ç,5
p_l_ʊ,5
p_l_au,5
p_k_v,5
p_ɪ_d,5
p_h_iː,5
p_f_yː,5
p_f_uː,5
p_f_p,5
p_f_au,5
p_ɛ_r,5
p_ç_ə,5
p_b_eː,5
p_ɐ_t,5
p_ɐ_r,5
p_ɐ_oː,5
p_ai_p,5
p_ai_ŋ,5
p_a_m,5
ɔi_t_t,5
ɔi_m_s,5
ɔi_l_ə,5
ɔi_k_n,5
ɔi_ə_ʊ,5
ɔi_eː_r,5
ɔi_ç_h,5
ɔi_ç_ai,5
ɔi_aː_n,5
ɔi_a_ŋ,5
ɔ_x_ɔ,5
ɔ_t_iː,5
ɔ_t_au,5
ɔ_t_aː,5
ɔ_t_a,5
ɔ_s_f,5
ɔ_m_f,5
ɔ_m_aː,5
ɔ_l_p,5
ɔ_k_g,5
ɔ_k_eː,5
ɔ_f_m,5
ɔ_ɐ_ç,5
œ_t_l,5
œ_s_l,5
œ_p_z,5
œ_ɐ_f,5
oː_z_ʊ,5
oː_uː_v,5
oː_uː_k,5
oː_t_n,5
oː_t_iː,5
oː_t_b,5
oː_ʃ_ɪ,5
oː_s_l,5
oː_s_b,5
oː_p_ʃ,5
oː_p_ɔ,5
øː_n_t,5
øː_n_n,5
oː_n_ç,5
oː_m_yː,5
oː_m_uː,5
oː_l_ʏ,5
oː_l_h,5
oː_j_ʊ,5
oː_j_t,5
øː_h_ə,5
oː_g_yː,5
oː_g_oː,5
øː_g_ɛ,5
oː_f_j,5
oː_eː_k,5
oː_eː_b,5
oː_d_yː,5
oː_b_j,5
oː_b_au,5
oː_ɐ_uː,5
øː_ɐ_m,5
oː_ɐ_l,5
øː_ɐ_ɪ,5
øː_ɐ_au,5
oː_aː_ai,5
oː_a_d,5
oː__p:__ʃ,5
oː__p:__p,5
oː__p:__h,5
ŋ_z_eː,5
ŋ_t_k,5
ŋ_t_f,5
ŋ_s_ʊ,5
ŋ_s_au,5
ŋ_r_au,5
ŋ_r_ai,5
ŋ_p_l,5
ŋ_k_b,5
ŋ_k__p:_,5
ŋ_ɪ_g,5
ŋ_ɛ_k,5
ŋ_ə_ɔ,5
ŋ_ə_j,5
ŋ_ə_a,5
ŋ_eː_d,5
ŋ_d_ɪ,5
ŋ_ɐ_oː,5
ŋ_ɐ_m,5
ŋ_ai_g,5
ŋ_aː_p,5
ŋ_aː_m,5
n_z_h,5
n_yː_m,5
n_ʊ_p,5
n_t_øː,5
n_ʃ_h,5
n_ʃ_eː,5
n_r_v,5
n_r_h,5
n_r_b,5
n_p_k,5
n_p_d,5
n_ɔi_b,5
n_oː_ʃ,5
m_p_iː,5
n_m_n,5
n_m_j,5
n_m_f,5
n_m_au,5
n_k_eː,5
n_j_ɔ,5
n_ɪ_b,5
n_iː_oː,5
n_iː__p:_,5
n_f_au,5
n_ç_au,5
n_au_au,5
n_ai_t,5
n_aː_ʊ,5
n_aː_ʃ,5
n_a_g,5
m_z_yː,5
m_z_v,5
m_ʏ_k,5
m_ʏ_ɐ,5
m_ʊ_k,5
m_p_iː,5
m_ɔ_s,5
m_n_ç,5
m_m_uː,5
m_l_p,5
m_l_ɔi,5
m_ɪ_d,5
m_iː_ʊ,5
m_iː_h,5
m_iː_d,5
m_h_ʊ,5
m_g_ai,5
m_ɛː_l,5
m_ai_z,5
m_aː_eː,5
m__p:__n,5
m__p:__m,5
m__p:__eː,5
l_yː_v,5
l_x_k,5
l_x_ɪ,5
l_x_h,5
l_ʊ_ʃ,5
l_uː_f,5
l_s_s,5
l_s_ɔ,5
l_œ_k,5
l_n_r,5
l_m_v,5
l_m_uː,5
l_m_m,5
l_l_ʊ,5
l_l_au,5
l_j_t,5
l_iː_z,5
l_iː_a,5
l_g_ʏ,5
l_f_ʏ,5
l_f_ʃ,5
l_f_m,5
l_ç_t,5
l_ç_p,5
l_ç_h,5
l_b_ʊ,5
l_ɐ_j,5
l_ɐ_ɛ,5
l_ɐ_b,5
l_au_ʃ,5
l_aː_ʊ,5
k_z_ai,5
k_uː_b,5
k_t_ɔi,5
k_ʃ_l,5
k_s_s,5
k_ɔi_aː,5
k_oː_ɐ,5
k_n_m,5
k_n_k,5
k_n_d,5
k_m_ai,5
k_iː_r,5
k_ə_r,5
k_ə_p,5
k_eː_s,5
k_eː_k,5
k_d_ɛ,5
k_b_ɛ,5
k_b_aː,5
k_ɐ_ʃ,5
k_ɐ_a,5
k_ai_z,5
k_a͜i_n,5
j_uː_h,5
j_oː_r,5
j_oː_m,5
j_oː_f,5
j_ə_oː,5
j_a_x,5
ɪ_p_g,5
ɪ_p_eː,5
ɪ_ŋ_ʃ,5
ɪ_ŋ_b,5
ɪ_n_yː,5
ɪ_n_ŋ,5
ɪ_l_p,5
ɪ_l__p:_,5
ɪ_k_j,5
ɪ_g_oː,5
ɪ_g_l,5
iː_ʔ_uː,5
iː_v_ɔi,5
iː_uː_ɐ,5
iː_t_ʊ,5
iː_s_l,5
iː_p_ɔ,5
iː_ɔ_p,5
iː_ŋ_v,5
iː_ŋ_k,5
iː_n_l,5
iː_l_ɔ,5
iː_l_øː,5
iː_k_ʃ,5
iː_k_k,5
iː_v_ɔi,5
iː_iː_ɐ,5
iː_h_øː,5
iː_g_ʊ,5
iː_f_ʊ,5
iː_f_p,5
iː_f_h,5
iː_f_ɐ,5
iː_f_au,5
iː_ɛ_t,5
iː_eː_n,5
iː_d_ɔi,5
iː_ç_ɐ,5
iː_aː_d,5
iː__p:__t,5
iː__p:__p,5
iː__p:__g,5
iː__p:__ɛ,5
iː__p:__au,5
iː__p:__a,5
h_ʊ_s,5
h_uː_t,5
h_uː_iː,5
h_p_l,5
h_p_ai,5
h_ɔ_r,5
h_m__p:_,5
h_ə_uː,5
h_ə_oː,5
h_ə_l,5
h_ə_j,5
h_eː_n,5
h_eː_k,5
h_ɐ_h,5
h_ɐ_au,5
h_ɐ_ai,5
h_ai_n,5
h_ai_a,5
h_ai__p:_,5
h_aː_g,5
g_yː_t,5
g_ʊ_t,5
g_oː_t,5
g_oː_n,5
g_l_yː,5
g_ɪ_g,5
g_iː_v,5
g_iː_f,5
g_ə_uː,5
g_ə_œ,5
g_ɐ_oː,5
g_ai_z,5
f_z_eː,5
f_z_a,5
f_ʊ_l,5
f_t_p,5
f_t_ɔi,5
f_s_ʃ,5
f_s_b,5
f_r_ʃ,5
f_r_f,5
f_p_aː,5
f_oː_v,5
f_oː_ʊ,5
f_oː_ɪ,5
f_øː_g,5
f_n_v,5
f_m_t,5
f_k_yː,5
f_k_v,5
f_ɪ_p,5
f_ɪ_m,5
f_h_ɪ,5
f_f_a,5
f_ɛ_f,5
f_ə_m,5
f_ə_j,5
f_ə_eː,5
f_ə_b,5
f_ə_ai,5
f_b_r,5
f_b_l,5
f_b_ɛ,5
f_ɐ_ʊ,5
f_ɐ_m,5
f_ɐ_aː,5
f_aː_f,5
f_a_p,5
f__p:__au,5
f__p:__aː,5
f__p:__a,5
ɛː_v_aː,5
ɛː_t_v,5
ɛː_t_m,5
ɛː_g_ɛ,5
ɛː_f_ɛ,5
ɛː_d_l,5
ɛː_ɐ_t,5
ɛː_ɐ_oː,5
ɛː_ɐ_l,5
ɛː_ɐ_f,5
ɛ_t_l,5
ɛ_s_r,5
ɛ_s_h,5
ɛ_r_iː,5
ɛ_p_z,5
ɛ_ŋ_h,5
ɛ_m_v,5
ɛ_m_j,5
ɛ_l_x,5
ɛ_l_j,5
ɛ_k_m,5
ɛ_k_k,5
ɛ_k_aː,5
ɛ_f_ɐ,5
ɛ_ç_oː,5
ɛ_ç_m,5
ə_x_n,5
ə_x_ɪ,5
ə_x_aː,5
ə_v_œ,5
ə_ʊ_ŋ,5
ə_s_s,5
ə_ɔ_p,5
ə_ɔ_f,5
ə_œ_f,5
ə_oː_j,5
ə_oː_g,5
ə_m_s,5
ə_l_yː,5
ə_l_x,5
ə_l_øː,5
ə_j_ʏ,5
ə_j_ʊ,5
ə_j_t,5
ə_ɪ_t,5
ə_h_ʏ,5
ə_h_œ,5
ə_h_m,5
ə_ɛ_m,5
ə_a_m,5
ə_a_f,5
ə__p:__l,5
eː_uː_m,5
eː_t_ʏ,5
eː_t_l,5
eː_s_uː,5
eː_s_oː,5
eː_r_ʏ,5
eː_p_uː,5
eː_p_au,5
eː_oː_g,5
eː_oː_f,5
eː_m_œ,5
eː_m_ɛː,5
eː_l_uː,5
eː_ɪ_d,5
eː_h_ʏ,5
eː_h_ʊ,5
eː_h_iː,5
eː_g_ɔ,5
eː_ɛ_ç,5
eː_d_ɔ,5
eː_ɐ_ʔ,5
eː__p:__a,5
d_ʏ_m,5
d_ʏ_l,5
d_yː_g,5
d_r_x,5
d_r_a͜u,5
d_ɔ_l,5
d_n_au,5
d_m_v,5
d_m_a,5
d_ɛ_t,5
d_ɐ_ɔ,5
d_ai_z,5
d_aː_ɔ,5
ç_x_v,5
ç_t_iː,5
ɐ_ʊ_ɐ,5
ç_s_eː,5
ç_r_ə,5
ç_r_aː,5
ç_r_a,5
ç_p_ɛ,5
ç_oː_b,5
ç_oː_aː,5
ç_n_au,5
ç_f_m,5
ç_b_aː,5
ç_ɐ_l,5
ç_au_z,5
ç_au_m,5
ç_ai_l,5
ç_a_t,5
b_ʏ_ʃ,5
b_s_d,5
b_ɔi_r,5
b_ɔ_s,5
b_l_ʏ,5
b_l_yː,5
b_ɪ_b,5
b_iː_v,5
b_ai_uː,5
b_ai_ç,5
ɐ_ʔ_aː,5
ɐ_z_h,5
ɐ_x_k,5
ɐ_x_b,5
ɐ_ʊ_ɐ,5
ɐ_uː_p,5
ɐ_t_ʏ,5
ɐ_ʃ_aː,5
ɐ_r_aː,5
ɐ_p_d,5
ɐ_oː_f,5
ɐ_n_ŋ,5
ɐ_n_ɐ,5
ɐ_m_s,5
ɐ_l_œ,5
ɐ_l_øː,5
ɐ_k_k,5
ɐ_j_ɔ,5
ɐ_f_p,5
ɐ_f_au,5
ɐ_ɛ_t,5
ɐ_eː_t,5
ɐ_eː_f,5
ɐ_ç_ʊ,5
ɐ_ç_iː,5
ɐ_ç_b,5
ɐ_ç_aː,5
ɐ_b_j,5
ɐ_a_f,5
ɐ__p:__oː,5
ɐ__p:__m,5
ɐ__p:__ɛ,5
ɐ__p:__b,5
au_z_iː,5
au_v_oː,5
au_t_ɔi,5
au_t_m,5
au_t_ə,5
au_ʃ_ə,5
au_oː_p,5
au_oː_d,5
au_n_v,5
au_n_ɛ,5
au_n_d,5
au_l_t,5
au_f_yː,5
au_f_œ,5
au_f_øː,5
au_d_ɔ,5
au_b_ɪ,5
au_ɐ_v,5
au_ɐ_ʊ,5
au__p:__z,5
ai_z_v,5
ai_z_ɐ,5
ai_ʃ_s,5
ai_ʃ_oː,5
ai_ʃ_m,5
ai_s_l,5
ai_s_ai,5
ai_p_ʊ,5
ai_p_ai,5
ai_m_s,5
ai_l_r,5
ai_l_l,5
ai_l_iː,5
ai_k_oː,5
ai_k_aː,5
ai_j_ʊ,5
aː_ʃ_n,5
ai_f_ɪ,5
ai_ɛ_k,5
ai_z_ɐ,5
ai_d_uː,5
aː_ɛ_k,5
ai_ç_s,5
ai_ç_oː,5
ai_ç_l,5
ai_ɐ_v,5
ai_au_t,5
ai_au_ç,5
ai_ai_ai,5
ai__p:__z,5
aː_x_z,5
au_d_ɔ,5
aː_ʃ_v,5
aː_ʃ_n,5
ai_f_ɪ,5
aː_n_ɛː,5
aː_m_x,5
aː_m_p,5
aː_ɛ_k,5
aː_g_ɔ,5
aː_f_ɔ,5
aː_f__p:_,5
aː_ɛ_n,5
aː_ɛ_k,5
aː_b_ʊ,5
aː__p:__t,5
aː__p:__ɛ,5
aː__p:__ai,5
a_z_ɪ,5
a_t_ai,5
a_ʃ_ʊ,5
a_ʃ_r,5
a_ʃ_p,5
a_ʃ_øː,5
a_ʃ_oː,5
a_ʃ_ai,5
a_s_ʃ,5
a_p_au,5
a_ŋ_uː,5
a_n_œ,5
a_n_iː,5
a_l_uː,5
a_k_f,5
a_g_v,5
a_g_b,5
a_g_ai,5
a_f_ʏ,5
a_f_ɛː,5
a_eː_s,5
a_d_ɔ,5
a_aː_n,5
a_a_n,5
_p:__x_r,5
_p:__x_aː,5
_p:__v_ʊ,5
_p:__v_ɛː,5
_p:__t_ɔi,5
_p:__t_aː,5
_p:__s_v,5
_p:__r_ʊ,5
_p:__r_oː,5
_p:__p_t,5
_p:__p_ɔ,5
_p:__p_eː,5
_p:__p_ai,5
_p:__ɔ_p,5
_p:__oː_p,5
_p:__oː_m,5
_p:__oː_j,5
_p:__n_ɛ,5
_p:__m_oː,5
_p:__m_ɛ,5
_p:__k_ʊ,5
_p:__g_r,5
_p:__g_aː,5
_p:__f_d,5
_p:__ɛ_l,5
_p:__d_ʊ,5
_p:__d_ɔi,5
_p:__aː_h,5
z_yː_r,4
z_v_ʏ,4
z_iː_ɔ,4
z_ɛ_m,4
z_eː_a,4
z_ɐ_au,4
z_ɐ__p:_,4
z_au_ə,4
z_au_eː,4
z_au_d,4
z_ai__p:_,4
z_au_ə,4
z_aː_b,4
z_aː__p:_,4
z__p:__p,4
ʏ_p_s,4
ʏ_ŋ_eː,4
ʏ_n_ə,4
ʏ_m_f,4
ʏ_m_ç,4
ʏ_l_ʊ,4
ʏ_l_n,4
ʏ_l_d,4
ʏ_l_aː,4
ʏ_k_r,4
ʏ_k_b,4
ʏ_k_ɐ,4
ʏ_d_l,4
ʏ_ç_z,4
ʏ_ç_ɔ,4
ʏ_ç_eː,4
yː_z_a,4
yː_t_yː,4
yː_t_s,4
yː_s_g,4
yː_s_ɐ,4
yː_r_ɐ,4
yː_p_ɔ,4
yː_p_eː,4
yː_n_eː,4
yː_m_ɪ,4
yː_m_ɛ,4
yː_m_ɐ,4
yː_m_a,4
yː_l_oː,4
yː_h_a,4
yː_ə_s,4
yː_d_iː,4
yː_d_ɛ,4
yː_b_iː,4
yː_b_aː,4
yː_ɐ_uː,4
yː_ɐ_ɔi,4
yː_aː_b,4
yː_a_l,4
x_z_au,4
x_x_n,4
x_uː_m,4
x_t_p,4
x_ʃ_ɔ,4
x_ʃ_ɪ,4
x_s_ʃ,4
x_s_m,4
x_s_a,4
x_p_l,4
x_p__p:_,4
x_ɔ_f,4
x_ɔ_ɐ,4
x_oː_l,4
x_oː_ɐ,4
x_n_n,4
x_n_m,4
x_m_oː,4
x_l_ɔi,4
x_k_œ,4
x_k_au,4
x_j_ʊ,4
x_h_øː,4
x_f_ʏ,4
x_ə_x,4
x_ə_p,4
x_eː_t,4
x_eː_r,4
x_eː_b,4
x_d_n,4
x_b_ʏ,4
x_b_ʊ,4
x_ɐ_z,4
x_ɐ_g,4
x_ɐ_ai,4
x_aː_p,4
x__p:__p,4
v_uː_t,4
v_r_ŋ,4
v_oː_oː,4
v_n_f,4
v_k_b,4
v_ə_n,4
v_eː_j,4
v_b_oː,4
v_a͜i_z,4
v_a͜i_t,4
v_aː_a,4
v_aː__p:_,4
v_a_d,4
ʊ_x_b,4
ʊ_t_f,4
ʊ_ʃ_m,4
ʊ_s_r,4
ʊ_s_ai,4
ʊ_r_ɪ,4
ʊ_r_ɛ,4
ʊ_n_l,4
ʊ_n_ai,4
ʊ_m_ɔ,4
ʊ_m_aː,4
ʊ_k_x,4
ʊ_k_h,4
ʊ_k_g,4
ʊ_k_ç,4
ʊ_g_yː,4
ʊ_g_t,4
ʊ_f_ɪ,4
ʊ_d_ɪ,4
ʊ_ɐ_ʃ,4
uː_z_yː,4
uː_z_j,4
uː_ʊ_m,4
uː_uː_n,4
uː_uː_m,4
uː_s_ai,4
uː_p_g,4
uː_n_yː,4
uː_m_ʏ,4
uː_l_ʊ,4
uː_l_h,4
uː_k_m,4
uː_k_b,4
uː_h_ɔ,4
uː_h_eː,4
uː_g_uː,4
uː_f_d,4
uː_f_au,4
uː_eː_s,4
uː_d_n,4
uː_b_ʊ,4
uː_b_a,4
uː_ɐ_eː,4
uː_au_s,4
uː_aː_g,4
uː__p:__h,4
t_ʔ_aː,4
t_z_ʏ,4
t_ʏ_r,4
t_x_aː,4
t_v_ə,4
t_t_x,4
t_t_p,4
t_t_ɛː,4
t_ʃ_f,4
t_r_r,4
t_r_k,4
t_r_j,4
t_œ_s,4
t_œ_n,4
t_m_v,4
t_m_d,4
t_m_b,4
t_h_uː,4
t_f_v,4
t_f_n,4
t_f_d,4
t_ɛː_z,4
t_eː_ʃ,4
t_eː_au,4
t_b_ɔ,4
t_ɐ_ʔ,4
t_ɐ_yː,4
t_ai_v,4
t_a͜i_n,4
t_a_b,4
t__p:__r,4
t__p:__ɔi,4
ʃ_z_ai,4
ʃ_t_ʃ,4
ʃ_s_n,4
ʃ_r_eː,4
ʃ_p_ʏ,4
ʃ_ɔi_ç,4
ʃ_oː_t,4
ʃ_oː_l,4
ʃ_l_œ,4
ʃ_h_ɔi,4
ʃ_ɛ_k,4
ʃ_b_ai,4
ʃ_ɐ_v,4
ʃ_a͜u_t,4
ʃ_ai_ŋ,4
ʃ_a_n,4
ʃ__p:__ʃ,4
ʃ__p:__f,4
s_z_au,4
s_yː_p,4
s_uː_aː,4
s_s_v,4
s_p_ʏ,4
s_ɔi_ɐ,4
s_œ_f,4
s_n_s,4
s_n_r,4
s_n__p:_,4
s_m_z,4
s_m_f,4
s_m_d,4
s_m_b,4
s_k_ɛː,4
s_k_ə,4
s_k_eː,4
s_ɪ_d,4
s_iː_ʃ,4
s_iː_k,4
s_iː_j,4
s_iː_ai,4
s_g_oː,4
s_f_t,4
s_f_g,4
s_eː_v,4
s_b_yː,4
s_b_ɔi,4
s_b_ɔ,4
s_b_iː,4
s_ɐ_j,4
s_ɐ_eː,4
s_au_d,4
s_ai_z,4
s_ai_v,4
s_aː_r,4
s_a_t,4
s__p:___p:_,4
r_z_eː,4
r_z_aː,4
r_ʏ_t,4
r_yː_l,4
r_yː_aː,4
r_v_ʊ,4
r_uː_p,4
r_t_h,4
r_ʃ_l,4
r_s_h,4
r_r_ai,4
r_p_oː,4
r_p_aː,4
r_ɔi_ɐ,4
r_øː_m,4
r_oː_aː,4
r_n_ʃ,4
r_n_m,4
r_n_b,4
r_n_au,4
r_l_eː,4
r_l_aː,4
r_l_a,4
r_k_n,4
r_h_œ,4
r_h_au,4
r_g_aː,4
r_oː_aː,4
r_eː_v,4
r_ɐ_n,4
r_a͜u_s,4
r_a_v,4
p_ʏ_ŋ,4
p_x_a,4
p_ʊ_p,4
p_ʊ_d,4
p_uː_r,4
p_t_p,4
p_t_l,4
p_ʃ_au,4
p_s_k,4
p_ɔi_n,4
p_œ_ɐ,4
p_øː_b,4
p_n_d,4
p_n_b,4
p_m_ʊ,4
p_m_oː,4
p_k_ʏ,4
p_k_uː,4
p_ɪ_f,4
p_iː_s,4
p_iː_m,4
p_h_eː,4
p_f_ʏ,4
p_f_s,4
p_f_f,4
p_ə_r,4
p_ə_j,4
p_ə_aː,4
p_ə_a,4
p_au_n,4
p_ai_z,4
p_ai_ɐ,4
p_a_f,4
p__p:__h,4
ɔi_t_g,4
ɔi_ç_ɪ,4
ɔi_n_l,4
ɔi_n_ɐ,4
ɔi_m_a,4
ɔi_k_v,4
ɔi_k_ɪ,4
ɔi_ə_z,4
ɔi_ə_g,4
ɔi_ç_z,4
ɔi_ç_oː,4
ɔi_ç_m,4
ɔi_ç_ɪ,4
ɔi_ç_aː,4
ɔi_ç_a,4
ɔi_ɐ_ʊ,4
ɔi_ɐ_oː,4
ɔi_ɐ_g,4
ɔi_ɐ_f,4
ɔi_ɐ_ai,4
ɔ_t_ʊ,4
ɔ_t_g,4
ɔ_s_z,4
ɔ_s_m,4
ɔ_s_iː,4
ɔ_s_h,4
ɔ_s_eː,4
ɔ_r_oː,4
ɔ_r_ɛː,4
ɔ_p_ʃ,4
ɔ_n_k,4
ɔ_m_z,4
ɔ_m_g,4
ɔ_m_eː,4
ɔ_m_ai,4
ɔ_l_ʃ,4
ɔ_l_h,4
ɔ_l_b,4
ɔ_k_ʊ,4
ɔ_k_a,4
ɔ_g_ɪ,4
ɔ_f_ai,4
œ_t_ɪ,4
œ_s_ɐ,4
œ_r_ɪ,4
œ_n_j,4
œ_l_d,4
œ_k_l,4
oː_z_ʏ,4
oː_z_au,4
oː_x_z,4
oː_x_k,4
oː_x_eː,4
oː_v_ʊ,4
oː_v_h,4
oː_v_ɐ,4
oː_ʊ_l,4
oː_uː_d,4
oː_t_yː,4
oː_t_t,4
oː_t_ɐ,4
oː_ʃ_uː,4
oː_s_r,4
oː_s_p,4
øː_s_ɪ,4
oː_oː_j,4
oː_oː_ɪ,4
oː_oː_g,4
oː_n_ʔ,4
øː_n_ʃ,4
øː_n_oː,4
øː_n_b,4
øː_n_ai,4
øː_n__p:_,4
oː_m_øː,4
øː_j_aː,4
øː_g_eː,4
oː_f_œ,4
oː_f_b,4
oː_f_au,4
oː_eː_h,4
oː_eː_g,4
oː_d_ʏ,4
oː_b_ʊ,4
oː_b_øː,4
øː_b_ɛ,4
oː_ɐ_j,4
oː_ai_l,4
øː_ai_g,4
oː_aː_ɐ,4
oː__p:__t,4
ŋ_uː_m,4
ŋ_uː_aː,4
ŋ_t_ɛ,4
ŋ_t_ai,4
ŋ_t__p:_,4
ŋ_ʃ_p,4
ŋ_s_j,4
ŋ_s_aː,4
ŋ_r_ɛ,4
ŋ_p_a,4
ŋ_oː_p,4
ŋ_m_ʏ,4
ŋ_k_ɐ,4
ŋ_h_iː,4
ŋ_g_r,4
ŋ_ə_ʃ,4
ŋ_ə_ai,4
ŋ_d_ʊ,4
ŋ_d_ɛ,4
ŋ_ɐ_f,4
ŋ_ɐ_b,4
ŋ_au_g,4
ŋ_aː_l,4
n_ʏ_m,4
n_x_t,4
n_x_k,4
n_x_a,4
n_t_œ,4
n_ʃ_yː,4
n_s_ç,4
n_r_yː,4
n_r_ʃ,4
n_p_ai,4
n_ɔi_m,4
n_ɔi_d,4
n_ɔi_au,4
n_ɔ_v,4
n_ɔ_ŋ,4
n_ɔ_l,4
n_oː_h,4
n_øː_ai,4
n_ŋ_f,4
n_n_s,4
n_l_œ,4
n_k_uː,4
n_k_s,4
n_iː_ʃ,4
n_ɛː_l,4
n_ə_ɔi,4
n_ɐ_aː,4
n_au_k,4
n_au_ɛ,4
n_aː_uː,4
n_aː_eː,4
n_a_ʃ,4
n__p:__r,4
n__p:__ɔ,4
n__p:__ai,4
m_x_aː,4
m_v_ʏ,4
m_v_n,4
m_v_ɛː,4
m_t_x,4
m_s_n,4
m_s_l,4
m_r_r,4
m_r_k,4
m_r_iː,4
m_r_f,4
m_r_b,4
m_r__p:_,4
m_p_œ,4
m_n_v,4
m_n_b,4
m_m_r,4
m_l_oː,4
m_l_ɐ,4
m_l__p:_,4
m_k_œ,4
m_ɪ_z,4
m_iː_z,4
m_iː_m,4
m_h_øː,4
m_f_uː,4
m_f_s,4
m_f__p:_,4
m_ə_ɛ,4
m_ə_au,4
m_eː_v,4
m_eː_p,4
m_eː_ɪ,4
m_d_oː,4
m_b_ɔ,4
m_ɐ_uː,4
m_au_n,4
m_au_g,4
m_aː_ɛ,4
m_a_b,4
m_a_au,4
m_a__p:_,4
m__p:__j,4
m__p:__au,4
l_z_ʏ,4
l_x_z,4
l_x_g,4
l_ʊ_x,4
l_ʊ_ɐ,4
l_r_iː,4
l_p_ʊ,4
l_p_b,4
l_p_aː,4
l_ɔ_g,4
l_oː_uː,4
l_oː_ɪ,4
l_oː_b,4
l_n_au,4
l_m_f,4
l_k_f,4
l_k_eː,4
l_iː_ɪ,4
l_h_œ,4
l_f_ai,4
l_ə_yː,4
l_ə_x,4
l_ə_ɔ,4
l_ç_ʊ,4
l_ç_l,4
l_ɐ_uː,4
l_ɐ_aː,4
l_au_d,4
l_ai_l,4
l_a_uː,4
l_a_b,4
l__p:__v,4
l__p:__j,4
l__p:__eː,4
l__p:__a,4
k_z_au,4
k_yː_ə,4
k_x_d,4
k_t_yː,4
k_r_ʏ,4
k_ɔ_ʃ,4
k_œ_p,4
k_oː_ɪ,4
k_oː_f,4
k_m_t,4
k_m_ɔ,4
k_l_ɐ,4
k_k_ai,4
k_iː_g,4
k_h_œ,4
k_h_ɛ,4
k_ə_eː,4
k_ə_ai,4
k_eː_m,4
k_eː_d,4
k_d_ʊ,4
k_ç_ɪ,4
k_b_a,4
k_ɐ_h,4
k_au_g,4
k_ai__p:_,4
k_aː_k,4
k_a_x,4
k__p:__aː,4
j_ɔ_p,4
j_oː_oː,4
j_ə__p:_,4
j_ai_n,4
j_a_ɔ,4
j_a_ai,4
ɪ_z_uː,4
ɪ_z_j,4
ɪ_z_ɛ,4
ɪ_v_ɔ,4
ɪ_ʃ_x,4
ɪ_ʃ_p,4
ɪ_s_ɔi,4
ɪ_s_ɔ,4
ɪ_p_v,4
ɪ_ŋ__p:_,4
ɪ_m_yː,4
ɪ_f_ʊ,4
ɪ_d_ʏ,4
ɪ_d_aː,4
ɪ_ç_a͜u,4
ɪ_b_iː,4
ɪ_ɐ_uː,4
iː_ʔ_au,4
iː_z_h,4
iː_t_p,4
iː_t_ɔ,4
iː_t_g,4
iː_s_s,4
iː_s_p,4
iː_s_aː,4
iː_r_iː,4
iː_p_ʊ,4
iː_ɔ_s,4
iː_ɔ_ɐ,4
iː_øː_s,4
iː_oː_n,4
iː_n_ɐ,4
iː_m_ɛː,4
iː_m_au,4
iː_l_yː,4
iː_k_x,4
iː_k_m,4
iː_j_ʊ,4
iː_j_t,4
iː_ɪ_t,4
iː_h_uː,4
iː_f_v,4
iː_eː_k,4
iː_d_au,4
iː_b_ʏ,4
iː_b_oː,4
iː_ɐ_ɔi,4
iː_aː_ɐ,4
iː_a_d,4
iː__p:__n,4
iː__p:__m,4
iː__p:__k,4
iː__p:__j,4
iː__p:__b,4
h_ʏ_l,4
h_uː_p,4
h_p_aː,4
h_oː_r,4
h_øː__p:_,4
h_m_s,4
h_m_g,4
h_m_ai,4
h_m_a,4
h_ɪ_z,4
h_iː_r,4
h_ɛː_k,4
h_ə_x,4
h_ə_ʊ,4
h_ə_s,4
h_ə_m,4
h_ə_g,4
h_eː_t,4
h_eː_j,4
h_eː_d,4
h_ɐ_g,4
h_a͜u_z,4
g_r_n,4
g_ɔ_s,4
g_œ_n,4
g_m_ɔ,4
g_ɪ_r,4
g_iː_ʊ,4
g_iː_b,4
g_eː_a,4
g_ɐ_uː,4
g_ɐ_p,4
g_ɐ_b,4
g_ai_n,4
g_aː_d,4
g_a_ʊ,4
g_a_h,4
g_a__p:_,4
f_ʏ_ç,4
f_x_d,4
f_uː_r,4
f_uː_ɐ,4
f_t_yː,4
f_t_x,4
f_ʃ_v,4
f_ʃ_m,4
f_ʃ_d,4
f_s_n,4
f_s_j,4
f_s__p:_,4
f_ɔ_ŋ,4
f_oː_uː,4
f_oː_s,4
f_oː_a,4
f_n_ɔi,4
f_n_m,4
f_n_ə,4
f_m_v,4
f_m_l,4
f_m_au,4
f_l_aː,4
f_k_ʊ,4
f_k_aː,4
f_j_t,4
f_iː_m,4
f_iː_b,4
f_iː_aː,4
f_h_ɔi,4
f_g_ʊ,4
f_g_iː,4
f_f_ʏ,4
f_f_yː,4
f_f_ɪ,4
f_ɛː_d,4
f_ə_uː,4
f_ə_oː,4
f_eː_f,4
f_ɐ_v,4
f_ɐ_ɪ,4
f_ɐ_a,4
